nome_societa,email,scheda_tc,stato,data_contatto,note,risposta
Fulgur Tuscania,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/FulgurTuscania/1170261/Scheda ,Da contattare,,
Futbol Talenti,futboltalenti@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeHRoma/Squadra/FutbolTalenti/1247922/Scheda ,Inviato,2026-07-21,
Garbatella 1920,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/Garbatella1920/1129064/Scheda ,Da contattare,,
GDC Ponte di Nona,info@gdc-pontedinona.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/GDCPontediNona/1025170/Scheda ,Inviato,2026-07-20,
Giochiamola Sempre,giochiamolasempre@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeE/Squadra/GiochiamolaSempre/1244582/Scheda ,Inviato,2026-07-20,
Gorilla,assogorilla@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/Gorilla/1247892/Scheda ,Inviato,2026-07-21,
Grifo Torre Angela,grifotorreangelasr@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeFProvincialiRoma/Squadra/GrifoTorreAngela/1290716/Scheda ,Inviato,2026-07-21,
Grifone Calcio,segreteria@grifonecalcio.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/GrifoneCalcio/1035410/Scheda ,Inviato,2026-07-20,
Grifone Gialloverde,calciomaschile@grifonegialloverde.com,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeA/Squadra/GrifoneGialloverde/1060036/Scheda ,Inviato,2026-07-20,
GSVVFF Sorgini,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeFProvincialiRoma/Squadra/GSVVFFSorgini/1290715/Scheda ,Da contattare,,
Guidonia,segreteriagenerale@guidoniamonteceliofc.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeBRegionaliB/Squadra/Guidonia/1042090/Scheda ,Inviato,2026-07-21,
Hellas Bainsizza,h.bainsizza@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/HellasBainsizza/1168993/Scheda ,Inviato,2026-07-21,
Hellas Monteverde,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/HellasMonteverde/1290682/Scheda ,Da contattare,,
Hermada,ssdhermada1946@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/Hermada/1024756/Scheda ,Inviato,2026-07-20,
Indomita Pomezia,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/IndomitaPomezia/1104475/Scheda ,Da contattare,,
Infernetto Calcio,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/InfernettoCalcio/1026087/Scheda ,Da contattare,,
Invictus2018,segreteria@scuoladeileoni.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/Invictus2018/1290691/Scheda ,Inviato,2026-07-21,
Jem\,calcetto@jemsport.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/JemSSoccerAcademy/1084597/Scheda ,Inviato,2026-07-20,
JemSSoccerAcademy,calcetto@jemsport.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/JemSSoccerAcademy/1084597/Scheda ,Inviato,2026-07-20,
Labico Calcio,asdlabicocalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeIRoma/Squadra/LabicoCalcio/1291353/Scheda ,Inviato,2026-07-21,
Latina Calcio 1932,info@latinacalcio1932.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeCRegionali/Squadra/LatinaCalcio1932/1282660/Scheda ,Inviato,2026-07-21,
Latina Scalo 2020,N/D,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeCRegionali/Squadra/LatinaScalo2020/1204118/Scheda ,Da contattare,,
Lazio,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeBProvincialiFasciaBRoma/Squadra/Lazio/1248427/Scheda ,Da contattare,,
Lazio Women U 15,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeAProvincialiFasciaBRoma/Squadra/LazioWomenU15/1205863/Scheda ,Da contattare,,
Ledesma Academy,ledesma.academy@hotmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/LedesmaAcademy/1104433/Scheda ,Inviato,2026-07-21,
Libertas Centocelle,libertas2014@libero.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeBRegionali/Squadra/LibertasCentocelle/1027239/Scheda ,Inviato,2026-07-20,
Libertas Ottavia,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeCProvincialiFasciaBRoma/Squadra/LibertasOttavia/1248394/Scheda ,Da contattare,,
Lodigiani Calcio 1972,segreteria@lodigianicalcio1972.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/LodigianiCalcio1972/1025132/Scheda ,Inviato,2026-07-20,
Longarina TSS 1944,info@tottisoccerschool.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/LongarinaTSS1944/1037147/Scheda ,Inviato,2026-07-20,
Luiss,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/Luiss/1098097/Scheda ,Da contattare,,
Lvpa Frascati,asdlvpafrascati@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/LvpaFrascati/1237274/Scheda ,Inviato,2026-07-20,
Magnitudo FCCG,asd.magnitudo@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeE/Squadra/MagnitudoFCCG/1082512/Scheda ,Inviato,2026-07-21,
Massimina,fcmassimina98@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeCProvincialiFasciaBRoma/Squadra/Massimina/1291091/Scheda ,Inviato,2026-07-21,
MCO Calcio,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/MCOCalcio/1170262/Scheda ,Da contattare,,
Mentana,asdmentana.info@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU16/GironeGRoma/Squadra/Mentana/1247111/Scheda ,Inviato,2026-07-21,
Miracoli Football Club,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/MiracoliFootballClub/1172492/Scheda ,Da contattare,,
Monte San Biagio,fcdmontesanbiagio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/MonteSanBiagio/1026134/Scheda ,Inviato,2026-07-20,
Montefiascone,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/Montefiascone/1145439/Scheda ,Da contattare,,
Monterosi Calcio,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/MonterosiCalcio/1290314/Scheda ,Da contattare,,
Monterotondo 1935,asdmonterotondo1935@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/Monterotondo1935/1205583/Scheda ,Inviato,2026-07-20,
Montespaccato,segreteria@montespaccatocalcio.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeARegionali/Squadra/Montespaccato/1035928/Scheda ,Inviato,2026-07-20,
Monti Prenestini 1919,polisportivamp1919@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeDRegionaliRoma/Squadra/MontiPrenestini1919/1025872/Scheda ,Inviato,2026-07-20,
MYSP,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/MYSP/1247917/Scheda ,Da contattare,,
National Soccer School,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/NationalSoccerSchool/1244987/Scheda ,Da contattare,,
Nettuno,asdnettunocalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeCRegionali/Squadra/Nettuno/1025690/Scheda ,Inviato,2026-07-20,
Next Gen Lodigiani,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeHRoma/Squadra/NextGenLodigiani/1290701/Scheda ,Da contattare,,
Nova 7,novasette@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeBRegionali/Squadra/Nova7/1204011/Scheda ,Inviato,2026-07-20,
Nuova Aurora,,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeDRegionali/Squadra/NuovaAurora/1042807/Scheda ,Da contattare,,
Nuova Lunghezza,lunghezza.calcio@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeFProvincialiFasciaBRoma/Squadra/NuovaLunghezza/1248350/Scheda ,Inviato,2026-07-21,
Nuova Pescia Romana 2004,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/NuovaPesciaRomana2004/1290315/Scheda ,Da contattare,,
Nuova Polisportiva Agosta,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/NuovaPolisportivaAgosta/1247932/Scheda ,Da contattare,,
Nuova Rieti Calcio,stampa.nuovarieticalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/NuovaRietiCalcio/1170678/Scheda ,Inviato,2026-07-20,
Nuova Tor Tre Teste,segreteria@gsdnuovatortreteste.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/NuovaTorTreTeste/1021474/Scheda ,Inviato,2026-07-20,
Nuova Valle Aurelia,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/NuovaValleAurelia/1205699/Scheda ,Da contattare,,
Olimpica Roma,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeCProvincialiRoma/Squadra/OlimpicaRoma/1290697/Scheda ,Da contattare,,
Olimpus Roma,ufficiostampa@asolimpus.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeE/Squadra/OlimpusRoma/1205967/Scheda ,Inviato,2026-07-20,
Olimpus Tiburtina Roma,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/OlimpusTiburtinaRoma/1247924/Scheda ,Da contattare,,
OMCRoma,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeBProvincialiRoma/Squadra/OMCRoma/1205700/Scheda ,Da contattare,,
Orizzonte Sport 2012,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeCProvincialiRoma/Squadra/OrizzonteSport2012/1290698/Scheda ,Da contattare,,
Ostiamare,segreteria@ostiamare.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/Ostiamare/1025115/Scheda ,Inviato,2026-07-20,
Ostiantica Calcio 1926,direzione.ostiantica@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/OstianticaCalcio1926/1104433/Scheda ,Inviato,2026-07-20,
Ostiense Calcio,ssdostiensecalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeARegionali/Squadra/OstienseCalcio/1080894/Scheda ,Inviato,2026-07-20,
Ottavia,ssdottavia@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/Ottavia/1237274/Scheda ,Inviato,2026-07-20,
Palocco,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/Palocco/1136998/Scheda ,Da contattare,,
Palombara,palombaracalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeBRegionali/Squadra/Palombara/1025900/Scheda ,Inviato,2026-07-20,
Panorama Football Academy,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeFProvincialiFasciaBRoma/Squadra/PanoramaFootballAcademy/1291234/Scheda ,Inviato,2026-07-20,
PC San Giorgio 2008,procalciosangiorgio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeDRegionaliRoma/Squadra/PCSanGiorgio2008/1025646/Scheda ,Inviato,2026-07-20,
Pescatori Ostia,asdpescatoriostia2.0@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/PescatoriOstia/1026255/Scheda ,Inviato,2026-07-20,
Petriana,petrianacalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/Petriana/1035965/Scheda ,Inviato,2026-07-20,
Petriana Calcio 1926,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeCProvincialiFasciaBRoma/Squadra/PetrianaCalcio1926/1291092/Scheda ,Da contattare,,
Pianadel Cavaliere,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/PianadelCavaliere/1247933/Scheda ,Da contattare,,
Pianoscarano 1949,segreteria@pianoscaranocalcio.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeARegionali/Squadra/Pianoscarano1949/1037205/Scheda ,Inviato,2026-07-20,
Play Selva Candida,segreteria@playselvacandida.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeCProvincialiRoma/Squadra/PlaySelvaCandida/1247443/Scheda ,Inviato,2026-07-21,
Poggio Mirteto Calcio,asdpoggiomirtetocalcio2014@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeBRegionali/Squadra/PoggioMirtetoCalcio/1104040/Scheda ,Inviato,2026-07-20,
Pol Montorio Romano,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU16/GironeFRoma/Squadra/PolMontorioRomano/1247142/Scheda ,Da contattare,,
Pol Pian Due Torri,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeEProvincialiFasciaBRoma/Squadra/PolPianDueTorri/1291219/Scheda ,Da contattare,,
Pol. Canarini 1926 RDP,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeDRegionaliB/Squadra/PolCanarini1926RDP/1246508/Scheda ,Da contattare,,
Polisportiva Carso,asdpolisportivacarso@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/PolisportivaCarso/1080539/Scheda ,Inviato,2026-07-20,
Polisportiva Ciampino,,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU16/GironeE/Squadra/PolisportivaCiampino/1104279/Scheda ,Da contattare,,
Polisportiva De Rossi,,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeB/Squadra/PolisportivaDeRossi/1060011/Scheda ,Da contattare,,
Polisportiva G. Castello,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/PolisportivaGCastello/1290680/Scheda ,Da contattare,,
Polisportiva Gaeta,turrini.ugo@gdf.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeB/Squadra/PolisportivaGaeta/1060081/Scheda ,Inviato,2026-07-20,
Polisportiva Ostiense,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeCRegionaliB/Squadra/PolisportivaOstiense/1041308/Scheda ,Da contattare,,
Polisportiva SFC,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeCRegionaliB/Squadra/PolisportivaSFC/1168911/Scheda ,Da contattare,,
Polisportiva Sonnino 1960,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeCRegionaliB/Squadra/PolisportivaSonnino1960/1018449/Scheda ,Da contattare,,
Polisportiva Tecchiena,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeDRegionaliB/Squadra/PolisportivaTecchiena/1036073/Scheda ,Da contattare,,
Polisportiva Valcomino,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeDRegionali/Squadra/PolisportivaValcomino/1246406/Scheda ,Da contattare,,
Pomezia Calcio 1957,segreteria.pomezia1957@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/PomeziaCalcio1957/1104476/Scheda ,Inviato,2026-07-21,
Pro Calcio Castel Madama,asdprocalciocastelmadama@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/ProCalcioCastelMadama/1247934/Scheda ,Inviato,2026-07-21,
Pro Calcio Cecchina,asdprocalciocecchina@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/JunioresEliteU19/GironeB/Squadra/ProCalcioCecchina/1137008/Scheda ,Inviato,2026-07-20,
Pro Calcio Tor Sapienza,pc.torsapienza@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/ProCalcioTorSapienza/1035965/Scheda ,Inviato,2026-07-20,
Pro Fiano,profianocalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeBRegionali/Squadra/ProFiano/1247055/Scheda ,Inviato,2026-07-21,
Pro Roma Calcio,segreteria.proroma@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/ProRomaCalcio/1244576/Scheda ,Inviato,2026-07-21,
Quadraro Sport Roma,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeLRoma/Squadra/QuadraroSportRoma/1291373/Scheda ,Da contattare,,
Quartiere Campodell Oro,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeHProvincialiFasciaBRoma/Squadra/QuartiereCampodellOro/1291343/Scheda ,Da contattare,,
Queens Torrino,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeLRoma/Squadra/QueensTorrino/1291374/Scheda ,Da contattare,,
R11 Simonetta,asdr11simonetta@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeCRegionali/Squadra/R11Simonetta/913928/Scheda ,Inviato,2026-07-20,
Real Azzurra,polisportiva@realazzurra.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/RealAzzurra/1244576/Scheda ,Inviato,2026-07-20,
Real Campagnano,acdrealcampagnano@libero.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/RealCampagnano/1103851/Scheda ,Inviato,2026-07-21,
Real Fabricadi Roma C 11,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeCProvincialiRoma/Squadra/RealFabricadiRomaC11/1290317/Scheda ,Da contattare,,
Real Latina,,https://www.tuttocampo.it/2025-26/Lazio/AllieviEliteU17/GironeBEccellenza/Squadra/RealLatina/1145864/Scheda ,Da contattare,,
Real Monterotondo,r.monterotondoscalo@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/RealMonterotondo/1025892/Scheda ,Inviato,2026-07-21,
Real Tirreno,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeBRegionaliB/Squadra/RealTirreno/1284909/Scheda ,Da contattare,,
Real Vis Artena,amministrazionevisartena@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeDRegionali/Squadra/RealVisArtena/1204716/Scheda ,Inviato,2026-07-20,
RealCassino,dikapitan@libero.it,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeDRegionali/Squadra/RealCassino/1057619/Scheda ,Inviato,2026-07-21,
Red Tigers 1957,info@giardinetti1957.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/RedTigers1957/1080538/Scheda ,Inviato,2026-07-20,
Riano Calcio,rianocalcio@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/RianoCalcio/1244570/Scheda ,Inviato,2026-07-20,
Rieti City Soccer Club,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU16/GironeFRoma/Squadra/RietiCitySoccerClub/1247155/Scheda ,Da contattare,,
Rocca Priora RDP Calcio,segreteria@roccaprioracalcio.it,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeE/Squadra/RoccaPrioraRDPCalcio/1082521/Scheda ,Inviato,2026-07-21,
Roccasecca T. San Tommaso,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeDRegionaliB/Squadra/RoccaseccaTSanTommaso/1204628/Scheda ,Da contattare,,
Roma,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeGProvincialiRoma/Squadra/Roma/1290719/Scheda ,Da contattare,,
Roma Calcio Femminile,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeFProvincialiFasciaBRoma/Squadra/RomaCalcioFemminile/1248351/Scheda ,Da contattare,,
Roma City F.C.,office@romacityfc.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/RomaCityFC/1248639/Scheda ,Inviato,2026-07-20,
Roma Team Sport Queens,info@asdqueens.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/RomaTeamSportQueens/1129066/Scheda ,Inviato,2026-07-20,
Romaria,segreteria@scuolacalcioromaria.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU14/GironeARegionali/Squadra/Romaria/1027425/Scheda ,Inviato,2026-07-20,
Romasq C,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeLRoma/Squadra/RomasqC/1291367/Scheda ,Da contattare,,
S. Paolo Ostiense,info@oratoriosanpaolo.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeAEccellenza/Squadra/SPaoloOstiense/1035983/Scheda ,Inviato,2026-07-20,
S.P.O.,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeAProvincialiRoma/Squadra/SPO/1290683/Scheda ,Da contattare,,
Sa.Ma.Gor.,samagorcalcio@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/SaMaGor/1025194/Scheda ,Inviato,2026-07-20,
Sabaudia 1949,,https://www.tuttocampo.it/2025-26/Lazio/AllieviRegionaliU17/GironeCRegionali/Squadra/Sabaudia1949/1026141/Scheda ,Da contattare,,
Sabazia Calcio,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeHProvincialiFasciaBRoma/Squadra/SabaziaCalcio/1291344/Scheda ,Da contattare,,
Salaria FC,info@salariafc.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeARegionali/Squadra/SalariaFC/1129066/Scheda ,Inviato,2026-07-20,
Sambenedettese FL,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeE/Squadra/SambenedetteseFL/1246516/Scheda ,Da contattare,,
San Lorenzo Calcio,info@sanlorenzocalcio.net,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeE/Squadra/SanLorenzoCalcio/1060321/Scheda ,Inviato,2026-07-20,
San Pio X,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeHProvincialiFasciaBRoma/Squadra/SanPioX/1245018/Scheda ,Da contattare,,
Santa Lucia Calcio,asdsantaluciacalcio@libero.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/SantaLuciaCalcio/1145569/Scheda ,Inviato,2026-07-21,
Santa Marinella 1947,CRL920919.PEC@LAZIO.LND.IT,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/SantaMarinella1947/1145339/Scheda ,Inviato,2026-07-21,
Santa Melania,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU14/GironeEProvincialiFasciaBRoma/Squadra/SantaMelania/1291221/Scheda ,Da contattare,,
Savio,info@saviocalcio.it,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiEliteU15/GironeBEccellenza/Squadra/Savio/1025089/Scheda ,Inviato,2026-07-20,
Saxa Flaminia Labaro,saxaflaminialabaro@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/SaxaFlaminiaLabaro/1247926/Scheda ,Inviato,2026-07-20,
SC Due Ponti Calcio,,https://www.tuttocampo.it/2025-26/Lazio/AllieviProvincialiU17/GironeBProvincialiRoma/Squadra/SCDuePontiCalcio/1247044/Scheda ,Da contattare,,
Semprevisa,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeDRegionaliB/Squadra/Semprevisa/1245322/Scheda ,Da contattare,,
Settebagni Calcio Salario,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeCProvincialiRoma/Squadra/SettebagniCalcioSalario/1025162/Scheda ,Da contattare,,
Setteville Caserosse,,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiProvincialiU15/GironeEProvincialiRoma/Squadra/SettevilleCaserosse/1247935/Scheda ,Da contattare,,
Sora Calcio 1907,asdsoracalcio1907@gmail.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeDRegionaliRoma/Squadra/SoraCalcio1907/1106044/Scheda ,Inviato,2026-07-20,
Sorianese,,https://www.tuttocampo.it/2025-26/Lazio/JunioresRegionaliBU19/GironeARegionaliFasciaB/Squadra/Sorianese/1082568/Scheda ,Da contattare,,
Spes Artiglio,info@spesartiglio.com,https://www.tuttocampo.it/2025-26/Lazio/GiovanissimiRegionaliU15/GironeBRegionali/Squadra/SpesArtiglio/1026170/Scheda ,Inviato,2026-07-20,
